0	-2.969393	4.413936	6.525214	2.334494	-4.636379
1	3.805101	-1.434591	6.829309	-7.106560	-4.800284
3	3.836799	-13.333351	-5.796905	-12.078616	10.283972
6	3.553910	-16.108780	-5.579341	-13.795432	1.896250
3	-2.675239	-8.844474	-16.380577	-12.745467	9.811102
0	3.412756	-1.645231	4.838705	0.114612	-6.490924
2	-5.035025	12.004280	19.008409	5.926641	9.344170
1	3.782123	-9.838728	9.108291	-3.033805	-11.664342
0	-2.242240	5.432939	7.143452	-1.154334	2.457435
3	-3.668331	-7.940387	-8.827302	-13.680783	1.899354
3	-2.779286	-9.012208	-9.574636	-10.314407	9.530716
4	1.814861	-15.181896	-4.945047	-10.277457	9.376135
2	-7.336653	18.445118	15.492556	6.675477	7.371725
1	8.166359	-5.281727	12.889718	-4.125309	-3.750603
4	7.452304	-11.435643	-3.058783	-5.151350	5.351107
1	8.254132	-7.704796	7.114032	-5.749285	-7.957636
1	8.390537	-7.721643	9.631566	-7.127779	-6.900851
3	2.470582	-11.908163	-9.074824	-13.231889	5.504144
0	2.304017	2.005270	5.053291	5.110823	-3.726307
4	7.274808	-16.337979	-7.964655	-13.501080	9.501372
5	15.159291	11.230611	22.850648	-9.339480	0.691709
2	-13.436672	9.318769	15.010057	7.662555	13.561472
2	-1.093102	13.156711	20.705016	8.485649	12.394335
5	18.268997	5.886338	17.056173	-11.040388	-1.447746
0	-3.654248	0.720350	1.934610	-2.565473	-4.245344
3	-0.719334	-15.616049	-10.249179	-13.766378	4.474206
6	2.535312	-14.985418	-1.521332	-13.002808	-2.707727
3	-1.650803	-6.434529	-14.042802	-8.788184	9.188403
5	23.319352	11.920459	23.988580	-10.121518	-0.489511
4	5.946478	-15.650811	-7.975393	-14.035724	8.579171
4	8.561726	-17.577334	-20.975532	-14.452785	9.356647
2	-6.980474	14.588924	17.995368	4.681754	4.953320
0	2.533580	0.939591	1.519329	-1.690923	-1.008981
5	19.958147	12.606064	15.030915	-9.997625	-2.486304
1	6.206486	-3.455097	9.557204	-0.216960	-7.761551
1	11.050987	-10.147235	11.436861	-3.971555	-4.200686
1	1.865541	-9.360084	14.106285	-3.083961	-0.959595
4	6.038837	-16.605931	-12.325002	-10.232403	10.197862
4	7.551800	-16.891421	-12.284134	-6.862396	10.432018
0	0.746544	1.897731	7.456088	2.148453	0.946418
5	20.293443	14.945346	30.203097	-6.177676	-3.591594
4	1.065528	-18.043870	-4.141120	-12.723328	8.461847
2	-14.912001	15.121846	24.836137	16.074658	11.973248
0	1.538700	-4.844906	4.989047	5.066052	4.047981
5	17.387540	6.647312	23.606483	-4.084617	-9.471434
0	2.330969	5.543444	6.074867	7.045650	-5.692261
3	3.777808	-13.067853	-10.548456	-9.321956	10.184356
6	-3.060315	-18.499632	6.991983	-18.241087	0.659664
6	3.840329	-16.312189	4.361806	-15.025939	1.880851
6	-5.434108	-11.524784	1.235682	-10.801099	-1.697165
1	5.699654	-13.676536	9.291631	-5.141762	-1.350870
5	19.334359	12.377695	19.201099	-11.646732	-7.649801
6	-2.585093	-8.455880	3.798999	-15.707343	2.775938
6	-0.864730	-18.182197	-4.715126	-16.337434	5.428938
4	9.847347	-15.899001	-9.338580	-8.238543	9.025054
1	1.438491	-9.624576	15.759149	-4.292801	-1.233723
1	6.668812	-3.406027	12.936285	-2.692423	-2.863016
4	7.968986	-15.263984	-4.085729	-9.993834	13.317908
6	2.569818	-19.370927	4.294100	-15.559160	-9.440624
1	1.608164	-13.701192	11.276650	-5.237411	0.004544
0	4.319107	7.924814	-2.418087	7.358796	0.903082
5	19.977198	14.183868	20.095842	-10.026669	-4.086281
1	7.594075	-6.834502	10.226938	-2.704865	-1.758516
1	0.605638	-13.160244	10.933429	2.295567	-3.723854
4	5.249404	-18.473959	-5.899040	-12.680075	5.995634
3	-2.716743	-12.425988	-9.991723	-7.982338	4.070594
3	5.713667	-9.688890	-8.799455	-9.487936	4.366356
2	-5.341954	16.458351	19.657779	4.337416	10.375127
4	2.586678	-15.987601	-7.633699	-13.840342	9.725321
1	-1.066320	-7.940053	6.220479	0.009288	-6.490428
1	5.889740	-3.634469	9.160944	-4.609573	-4.755602
1	2.527698	-5.613850	13.864730	-4.535760	-5.278350
0	-7.249039	1.627987	5.034488	-0.447607	0.787032
0	1.161224	-1.333924	-1.983690	-0.538369	0.971860
4	9.075385	-13.540437	-6.425142	-9.672490	6.862947
3	-5.195451	-8.435417	-10.830843	-12.528353	7.147214
2	-11.912261	17.610771	15.044437	5.261276	5.302061
5	24.473758	11.892326	17.192342	-6.296934	-0.911386
2	-1.065561	16.772309	15.759128	5.089454	10.520236
2	-7.018796	11.286204	21.189561	8.149536	7.911629
0	-8.197815	0.006406	3.939273	-2.162428	-8.057993
5	19.062260	13.515982	23.857664	-2.820723	-0.035162
3	1.422807	-7.298189	-12.443311	-4.564584	8.053387
2	-5.703496	14.853608	21.358292	8.479160	9.333277
4	3.159732	-19.855562	-6.883838	-9.898997	4.459947
4	2.393152	-18.554572	-9.992836	-13.921223	5.568734
2	-11.243453	17.688324	12.909157	5.155387	10.069700
3	0.529597	-6.140993	-10.243306	-13.786166	5.657784
2	-10.081076	14.367140	17.691402	6.420149	9.241551
6	2.328341	-17.193265	-5.077586	-16.189892	5.047392
1	4.037328	-12.210516	8.756451	-2.806940	-3.568073
3	-3.045470	-14.021451	-8.425399	-6.935939	1.342340
1	0.196993	-6.799131	8.532789	-4.476214	-1.958633
4	1.360587	-15.099896	-5.363015	-8.482776	9.127043
6	3.337827	-12.371820	2.475672	-13.056751	-2.195373
1	1.652315	-6.774022	13.469415	-3.508224	-3.894213
4	13.669829	-12.322553	-8.846989	-10.683862	5.584450
4	2.434676	-17.767178	-6.720189	-11.708307	11.213073
1	9.024008	-6.769314	5.104088	-1.337716	-9.552597
2	-12.109519	16.790160	10.747226	7.974906	3.562540
2	-9.045121	17.202261	14.786828	9.108143	8.798261
4	6.221594	-15.532574	-2.188118	-14.760888	11.298136
1	6.956928	-7.972273	13.896215	-4.736496	-4.727802
4	2.957934	-17.130920	-6.203057	-12.687345	11.833884
6	-2.484548	-14.973674	5.316637	-11.860884	-0.436014
2	-12.423136	17.697560	21.718660	8.656184	6.187153
4	12.591806	-16.524822	-2.994044	-8.476043	7.220778
4	8.533685	-17.784772	-6.782463	-10.842786	9.270414
2	-3.949841	12.388059	14.395488	3.313437	12.876418
6	4.442327	-18.688482	-0.993417	-10.854415	1.453355
3	-1.988264	-10.208407	-11.388484	-13.813203	9.227322
5	17.354114	15.996531	15.982312	-8.682059	-4.453044
2	-12.631413	12.849617	13.758835	6.477547	5.227546
3	-1.438428	-6.281963	-13.815347	-15.365279	6.143727
5	26.025222	16.383020	16.915907	-12.374092	-6.478811
4	10.054291	-18.199506	-4.539082	-6.257249	4.409247
4	4.086133	-18.797089	-6.579046	-14.140915	5.811689
0	2.850615	1.356260	11.241456	8.283318	-6.059709
3	2.685970	-6.253973	-7.300707	-7.630231	8.273769
2	-1.984917	12.464060	16.809137	7.462800	9.253027
6	0.551010	-9.441455	2.606793	-19.046979	1.635374
1	6.705620	-7.471543	11.505607	-3.535803	-5.070499
3	2.843029	-13.778041	-14.411781	-15.884360	9.117762
5	18.957591	13.603427	24.509033	-5.212834	-1.090919
0	-2.462642	3.403610	2.941806	0.525606	-3.282573
3	4.919608	-11.822989	-14.999944	-8.904607	6.625800
6	4.436641	-15.588727	3.634259	-15.216276	-2.149797
2	-6.251715	15.567973	18.234995	3.200133	10.381603
0	4.559046	-3.012508	6.496052	2.329719	-0.434521
2	-5.952094	13.751794	10.854316	12.252288	8.806611
0	1.191212	0.751439	3.428918	1.106730	-6.736913
4	5.343822	-13.809784	-8.305045	-14.327326	8.329129
0	-3.062348	2.518009	1.736621	4.231225	-4.747979
3	0.453805	-16.876450	-13.335819	-12.250976	4.302766
3	3.374482	-13.868203	-13.580520	-10.393836	4.756563
0	-4.968306	5.406143	0.365869	-2.419946	-1.731253
4	5.775343	-17.384470	-2.789914	-7.065383	12.820536
2	-9.860698	20.092874	15.253914	8.114732	8.726606
4	2.940976	-20.340271	-7.044194	-5.782840	5.314342
2	-5.783110	15.963387	17.818955	8.470008	3.369251
4	5.571876	-20.201245	-5.288040	-7.749503	5.767999
4	5.378166	-13.312298	-8.281184	-10.011237	8.736171
5	16.431378	17.659810	28.877137	-10.494264	-10.163725
0	3.374230	-1.434977	6.305089	-1.052828	-4.455608
6	0.873314	-15.156761	7.214669	-14.147151	3.692167
6	-0.089876	-16.484416	-1.019188	-14.175587	-1.605174
0	0.289307	-0.565308	-2.423114	3.984645	-8.212606
3	0.930357	-15.221926	-2.690251	-10.449237	11.733839
5	14.558654	17.074611	18.439998	-10.299491	-4.445923
2	-8.558397	20.172525	20.293620	6.181711	3.834634
5	18.472931	14.633952	23.696029	-7.280147	-6.304506
5	14.383163	16.809127	18.609058	-2.414726	-4.824213
4	4.915877	-15.419597	-6.188553	-12.146812	10.206510
4	6.095610	-16.473959	-2.714281	-13.435184	7.561290
1	2.560483	-9.106721	11.615546	-5.101939	-3.939019
3	1.508242	-15.363236	-12.887845	-7.686074	0.204321
1	9.253842	-7.655210	7.048603	-8.520935	-2.549712
0	1.683928	1.040265	4.170974	-1.615657	1.259839
2	-8.583123	16.954114	21.714508	10.284952	12.384173
4	4.988106	-15.781069	-10.195056	-9.150918	6.157107
1	3.456351	-11.132860	8.320970	-8.643564	-2.302960
1	-0.934298	-10.803756	13.735126	-6.114807	-5.654755
4	2.621193	-14.496230	-6.108320	-11.884745	7.228643
4	-0.088294	-14.886906	-9.819310	-13.198614	12.753403
6	-0.134256	-16.775218	0.539422	-15.560511	-4.843266
0	4.420978	4.446309	3.081656	4.340648	-2.432677
5	15.458207	13.506831	17.183281	-8.953823	0.258306
5	17.929935	13.778604	18.417561	-1.717929	-3.737628
6	2.919304	-22.211018	5.566696	-9.658932	0.191255
1	1.615263	-11.570823	8.608875	0.880384	-9.657978
0	2.686680	-0.443138	3.337140	4.325272	-2.238384
1	2.103509	-9.781177	4.866756	-4.972922	-11.570360
6	2.134059	-14.224116	3.865819	-12.424336	0.574477
0	1.051884	4.965534	-6.170833	3.759987	-6.231918
2	-9.995388	5.845837	21.650619	10.730715	10.874749
4	3.095959	-16.735947	-6.248811	-6.972456	12.550429
2	-9.189943	19.144209	19.474411	6.346085	4.445503
3	2.635963	-16.159408	-14.922108	-11.345583	8.079068
1	7.726109	0.436241	7.928662	-2.794310	-5.954239
2	-13.373694	16.987586	17.023584	6.887035	7.564297
0	-3.860950	1.033221	6.681669	1.596057	-4.004978
0	1.003777	-1.796321	4.659672	8.386244	-0.590031
2	-10.466284	12.084995	12.757923	1.257871	1.790824
6	5.671610	-16.071633	-2.525305	-15.726815	-0.893295
5	17.847041	11.134238	14.737023	-9.031324	-3.728033
5	19.305875	16.044338	21.329692	-6.186743	-4.998153
5	25.127642	10.873251	19.576005	-2.048022	-7.081675
0	3.970072	2.203353	3.513949	3.005050	-2.471365
6	4.873135	-9.483790	0.119139	-14.916582	5.985277
5	22.396520	9.107457	26.929252	-11.765807	-6.993506
2	0.162356	20.602922	17.384906	13.132841	6.556566
3	-5.453486	-11.184639	-10.169951	-10.760963	5.407776
5	24.805078	14.270692	24.991037	-10.948195	-7.964125
0	3.423924	4.383170	2.817227	3.936916	1.767116
0	3.209204	8.822999	5.045038	4.008713	-4.047620
0	4.195315	-0.975947	8.897415	4.697882	2.529378
6	2.764155	-20.159084	5.459122	-14.537419	-3.852798
1	3.787422	-4.777797	11.778537	-3.541390	-2.082932
6	0.362873	-15.073509	2.240167	-17.272748	2.318725
6	0.772310	-10.573139	3.775252	-15.767088	0.464344
6	0.945746	-16.607074	4.076807	-18.474366	3.551300
0	4.576051	-4.077467	2.982258	0.866680	-5.372586
2	-9.697818	13.099064	16.787473	6.518220	9.909209
4	4.306519	-14.743317	-10.020345	-12.085815	13.530073
1	5.285402	-10.443138	11.511680	-0.679789	-8.142109
0	6.049320	-1.585410	3.212731	6.799521	-5.722202
0	-0.204387	1.805657	3.290351	-0.124998	-3.320005
5	16.507422	15.578663	20.175423	-7.825677	-6.221071
1	2.801165	-9.097919	9.212589	1.443333	-5.356395
0	3.832960	3.826202	4.639298	7.834734	-1.615809
0	6.693808	-2.350552	6.067250	7.323268	-1.780016
4	5.339701	-14.454874	-9.932310	-15.181145	7.165085
1	1.491606	-0.833499	8.616922	-4.412249	-8.156490
0	3.955896	-3.880133	1.522009	4.239846	1.630899
6	0.163318	-14.986960	4.246292	-12.068747	4.012924
1	9.654341	-2.617591	14.554317	-2.903687	-3.333110
6	-1.688289	-20.554992	0.965578	-13.886515	6.692341
3	1.640810	-10.220751	-13.279431	-12.864748	9.605856
3	-1.312547	-7.811186	-10.670737	-12.212272	7.781311
0	4.787634	4.210690	0.382952	3.977232	-2.312425
4	5.341439	-23.225692	-2.541960	-17.637546	5.991731
6	2.555164	-23.576801	0.475099	-16.445905	-5.736147
3	-5.270022	-11.627794	-15.078664	-11.439703	12.158439
1	3.558733	-5.982446	9.416322	-5.866022	-11.177428
3	3.456412	-7.129990	-10.545847	-9.040543	8.777187
0	0.563137	1.679466	6.384627	4.666579	-2.632867
2	-10.847041	19.748793	14.264962	5.700523	6.543025
5	20.612936	13.344757	25.088138	-14.142792	-6.257347
4	4.888948	-11.512040	-4.723402	-14.173106	9.231880
1	0.355321	-14.089419	11.662204	1.238389	-9.285649
3	-0.596825	-14.458872	-11.824376	-9.523975	-0.143688
4	0.628298	-18.095860	-6.523376	-7.999185	10.450228
3	7.686968	-10.879097	-9.960700	-2.750030	8.289163
6	4.122003	-14.759565	2.773842	-15.301572	4.527132
2	-7.839537	14.242873	16.096810	2.169820	10.878685
6	1.753690	-15.960540	-3.456257	-15.458248	1.939170
4	6.415633	-16.595306	-10.474682	-8.734259	16.202092
2	-0.444883	15.219499	21.469499	-5.528368	13.592210
1	2.446805	-8.178335	11.007737	-7.131816	-6.043529
3	3.776476	-10.744162	-12.491642	-11.340876	7.091758
4	4.452635	-16.947295	-8.163081	-6.796477	11.377777
6	4.430062	-12.710743	4.843175	-11.728175	0.404249
6	4.228069	-17.115887	1.715897	-15.925052	-3.923666
4	5.499227	-13.989831	-8.803171	-11.614528	11.046873
5	22.104905	14.760970	20.266254	-4.923560	-5.106095
4	6.199570	-12.456126	-7.527053	-10.217687	11.164214
1	6.254156	-3.635459	0.162207	1.448031	-13.692963
4	6.378595	-11.420838	-8.566597	-10.027306	9.084323
2	-10.255860	14.228946	8.200334	7.923554	7.090962
5	18.648007	12.187551	19.338319	-5.950975	-4.550815
6	-0.328822	-12.075379	0.168541	-19.115441	2.927937
6	2.659622	-15.578344	6.074421	-17.044130	-1.174601
4	2.603237	-16.304117	-4.505706	-13.446879	11.387564
2	-10.536771	10.637430	8.892584	8.108536	4.949280
1	4.215895	-2.780130	10.071712	1.752738	-4.096616
0	7.034590	2.583450	5.177880	3.503064	-2.835563
1	3.543059	-7.061489	14.719292	-3.106324	-10.565800
1	6.363608	-3.334571	8.126033	-4.449109	-4.604432
2	-8.016751	12.374969	23.386171	6.243032	6.649152
4	0.802018	-17.726634	-8.077507	-7.920173	8.192830
3	2.912417	-11.925697	-10.063961	-13.553897	5.414813
0	1.541194	1.906266	5.711116	0.003686	-2.964572
4	2.963414	-17.514476	-12.866365	-9.419329	6.380852
6	2.267989	-12.864107	2.520351	-15.860781	5.681491
2	-3.640626	12.248110	19.674975	6.565758	13.063825
4	2.490492	-15.502220	-5.480595	-14.182885	11.375696
5	16.866222	18.839368	27.220210	-8.639744	-3.319881
6	2.645781	-21.278400	4.160693	-14.140875	2.081079
3	1.599149	-13.338185	-10.891558	-14.442770	5.117229
4	3.118082	-11.705370	-6.900123	-7.575957	10.161708
1	7.078197	-10.360084	14.081915	-5.774102	-4.343630
4	8.199871	-15.309029	-10.189317	-13.993861	5.747256
5	19.858729	4.917236	25.010390	-9.623545	-5.627402
4	1.315166	-18.792380	-2.577309	-10.518860	7.160314
1	2.890567	-4.898063	6.780618	-3.169431	-9.112308
0	0.807953	-3.471753	8.308922	10.934026	-1.071220
1	1.224514	-4.964536	13.237246	-3.292419	-7.132608
3	-6.782080	-12.773547	-18.138365	-12.750921	9.665847
2	-7.180428	17.206117	18.751838	11.000290	8.061560
2	-9.087487	19.909681	14.830949	13.258435	9.853625
0	2.598167	2.601298	4.458508	-0.184762	-12.716412
6	2.194321	-17.152495	0.504874	-13.864640	4.220159
6	4.725012	-19.889856	1.094226	-17.608265	2.986812
5	21.075594	10.629030	21.477948	-3.656531	0.857257
3	2.690069	-13.465087	-7.163403	-11.930329	4.215400
2	-4.482193	9.090754	15.551203	12.275663	12.716994
1	9.264453	-8.465388	11.114846	-4.481063	-3.059692
6	1.683763	-16.442046	5.226177	-16.919106	6.565266
2	-9.427226	14.053917	21.625776	6.840509	8.655391
0	-3.391351	4.286994	3.088829	-1.218757	-4.636924
1	3.055584	-10.343064	7.098903	-6.115380	-10.490378
3	0.134610	-12.582272	-8.980705	-10.977270	-0.398490
3	2.777623	-12.976309	-18.479145	-10.803747	8.203558
6	5.930774	-10.786976	2.372623	-18.977119	0.964511
3	-0.059564	-4.702403	-7.207229	-12.037963	12.523409
5	17.527058	9.525668	20.300210	-12.867071	-4.321194
6	2.278139	-15.233856	1.493844	-11.667372	1.647116
5	18.334674	15.323863	23.079576	-9.017083	-7.877001
1	2.342886	-9.531497	7.363237	-5.683341	-5.225395
6	2.800059	-17.090394	-0.613722	-15.597804	4.290902
3	4.165249	-9.934694	-9.508386	-8.119216	-1.011712
0	-1.861772	1.910555	2.561127	4.259127	-4.617690
1	8.407651	-8.275302	9.815043	-6.777161	-10.255933
5	15.705863	15.796809	21.659037	-8.563164	-3.680221
5	28.542396	13.696835	25.655665	-8.201837	-4.635957
3	-0.726954	-10.965855	-11.499790	-7.109876	3.626671
2	-2.456750	14.471485	19.365381	9.208370	7.741219
1	6.398184	-3.894753	7.173346	-2.879095	-9.660718
4	3.023531	-17.257827	-11.051906	-10.605235	6.029399
1	6.973025	-8.582121	13.838257	-3.432906	-8.382642
0	2.850039	3.331477	6.981938	-0.776527	-3.567626
2	-6.587042	13.197061	15.422120	6.466381	4.385219
2	-8.836195	10.035240	16.922742	12.927020	12.201447
3	-0.202237	-1.923659	-8.585403	-11.192361	7.080975
5	19.034513	13.818896	19.694347	-4.790230	-2.117287
3	3.188272	-9.497295	-11.188525	-10.919356	5.195437
2	-8.420372	15.554646	16.211823	6.200892	5.617316
5	18.798616	16.853214	22.360922	-7.425919	-5.053612
1	3.621581	-8.079458	11.511951	2.947748	-7.852990
5	16.556489	12.804203	21.952994	-13.411421	-0.658211
3	0.533651	-6.927217	-9.646611	-12.250253	11.247748
0	9.451043	-2.376504	3.146053	0.804927	-4.821672
5	22.505194	14.991017	19.315878	-8.917792	-1.183135
5	22.513904	7.149325	17.810361	-1.541631	-5.529025
3	-0.379679	-7.835211	-12.706128	-15.995077	4.767051
5	24.918842	17.987667	18.358801	-14.393030	-3.206349
6	-4.477616	-16.108012	-4.577195	-16.878198	-2.518214
2	-4.648607	16.404067	21.213057	8.197209	3.258986
1	5.726928	-2.379904	11.143911	2.772631	-5.589170
0	-7.377923	2.769621	8.029561	1.470405	-2.517852
4	0.870855	-18.867394	-3.698110	-10.384450	13.216015
4	4.353400	-12.895223	-13.327085	-7.273031	7.789039
1	0.378708	-4.865499	13.502468	-3.407253	-10.104312
2	-10.607757	14.052103	11.273203	2.395565	6.118356
4	7.165663	-17.524698	-13.279412	-14.662502	10.312526
3	3.835736	-10.487571	-8.514229	-12.532991	4.272000
3	-3.940229	-11.596016	-14.554181	-14.068784	6.370760
1	7.193903	-12.793224	9.915612	-3.689987	-2.623943
1	1.547078	-11.171723	6.724440	-2.159021	-5.395288
5	19.348987	14.393446	26.061135	-7.537865	-3.933452
6	0.663661	-11.796027	5.498011	-13.858923	-1.805925
6	3.102929	-16.676540	6.194970	-10.255763	3.830743
2	-8.912250	14.488187	17.252737	8.987456	8.235004
1	3.980559	-5.764937	8.427139	-4.876995	-2.995176
6	0.967192	-11.535858	4.218714	-17.642844	-2.376996
1	5.045544	-9.109126	13.191167	-6.041321	-2.096118
5	25.497440	15.020139	20.844727	-7.351069	-7.733445
3	-2.437590	-12.426218	-11.449986	-11.952384	7.354322
0	4.571023	0.405179	2.380421	4.852670	3.147185
0	-0.859137	-0.173846	-0.327432	-0.139990	2.658602
4	9.261453	-17.709495	-7.128689	-8.467095	11.403932
3	-0.310404	-12.478644	-7.576794	-9.327763	9.786407
3	-2.356536	-5.667058	-14.943597	-9.303895	4.986613
0	0.186304	4.218319	3.177762	8.380223	1.019342
1	3.110795	-8.000638	12.717878	0.189358	-7.648922
5	23.360685	14.029324	18.804511	-6.545994	-1.487343
5	24.974517	15.696735	17.681564	-6.275491	-6.081660
4	9.051322	-18.321381	-3.033186	-18.586458	6.530320
3	1.010689	-14.672047	-6.750739	-6.829679	7.778134
6	-6.721066	-17.476449	4.691133	-13.287983	2.696928
5	16.112300	13.318936	24.555967	-5.863357	-3.343200
5	23.484274	12.042542	25.749730	-7.238045	-2.483236
6	6.149914	-13.663748	-0.134797	-15.674784	2.520822
6	4.809446	-17.689268	-5.600697	-14.849932	1.115442
1	3.058904	-11.016609	9.830368	-3.476793	-5.742923
2	-2.447389	11.876724	12.901985	13.380568	4.333190
1	3.687542	-8.573454	4.880087	-3.074864	-7.866391
3	6.264814	-11.927394	-13.715120	-13.798335	3.013401
4	7.811105	-18.385274	-10.252288	-14.335842	7.428782
0	1.152016	5.605657	-0.859233	0.580138	-5.037643
5	16.846353	10.185011	21.602324	-7.953814	3.296217
2	-3.156373	12.699743	19.767346	11.283561	6.488198
6	1.245899	-18.430003	2.103115	-13.894432	2.304363
4	5.677072	-13.509117	-4.917825	-11.246778	9.333158
4	5.725323	-15.532038	-6.632020	-12.838614	3.826419
1	-0.345344	-9.796849	5.183594	-0.374313	-4.535296
3	4.515253	-8.097791	-6.823996	-12.782812	2.287545
5	21.143257	11.100890	22.336282	-3.130000	-7.447348
1	6.059284	-8.756991	10.855210	-1.146725	5.489509
3	-0.831541	-11.157560	-11.088822	-11.764617	10.073432
2	-8.129564	16.249140	13.338083	8.259977	12.131202
3	0.079880	-6.649804	-10.437392	-10.653454	3.579439
0	0.037730	6.056316	8.016972	8.744941	3.305714
3	-0.645867	-12.244097	-16.464453	-8.204493	9.873752
1	1.321665	-8.747116	5.891106	-2.706702	-7.938703
1	1.340160	-12.579773	5.975113	-6.162198	-11.235309
5	20.929581	10.899035	15.169140	-8.236622	-6.332150
3	-8.060637	-12.247791	-4.902504	-9.523243	7.238889
5	22.235381	10.044031	21.234315	-8.617327	-5.253163
5	22.600223	16.313075	21.511706	-11.127871	-2.672349
