5	3.252350	-5.040809
6	4.864659	-1.340654
1	4.102534	-12.915965
6	4.882467	8.577334
2	-8.692307	13.333665
4	-1.838674	-1.415942
1	7.982965	-5.729542
4	5.623780	-2.623007
5	3.243953	5.061191
2	-12.271880	10.125057
1	10.569738	1.813675
4	-4.279164	4.412923
0	14.129674	15.598386
2	-16.463487	6.704554
2	-10.528375	11.844189
1	8.878266	-4.952423
2	-14.239987	3.997081
4	6.721369	-2.420519
3	-8.604933	5.943248
5	10.925078	3.710854
5	12.779804	-2.298110
2	-16.289680	4.685266
5	7.238198	-4.925480
3	-3.448509	5.855850
0	20.497367	3.859468
0	7.098912	8.884040
0	14.021189	10.908780
6	-7.827899	-0.637828
3	0.984725	3.403234
5	13.296844	-4.603238
2	-14.936605	0.681541
5	10.753568	-4.273361
5	7.318337	3.749268
2	-11.985411	6.107895
5	13.665587	2.001514
5	8.011976	5.012375
3	-7.080158	6.755569
0	19.972321	8.615861
5	2.923682	-2.328930
0	9.473788	1.470646
0	22.563362	14.099698
6	-4.852768	-6.455566
4	4.322623	8.193543
3	-8.519798	1.546304
0	21.067292	6.267326
4	19.641791	-5.688175
6	1.069745	-0.919857
2	-17.551122	7.036824
5	6.006561	6.148077
6	-1.373512	4.646859
0	19.576152	4.663741
1	5.272183	7.121590
2	-17.488997	2.655907
2	-14.222861	12.329796
6	10.418975	3.077695
3	-17.835290	-3.768774
3	-1.075169	12.170891
5	4.514412	-3.710783
1	1.459144	-3.850229
1	9.941594	-11.035504
1	7.862837	-2.091267
3	-6.129932	17.103163
5	6.469384	-4.295128
0	17.722021	4.481693
5	8.731281	0.884698
4	2.841297	1.922633
4	16.098239	2.699436
3	-13.195689	1.862364
3	-15.303464	4.466387
0	14.828242	12.928249
1	6.306307	6.247566
5	5.516288	-4.650137
1	0.441966	-6.239327
6	3.341753	-7.511467
5	13.010090	4.577958
5	10.971370	3.611142
4	9.813402	-0.976914
5	9.807471	0.988827
0	23.353518	5.804519
0	12.581593	11.273454
5	15.981764	-6.098151
5	14.234578	-9.617802
3	-9.687877	1.064048
4	-4.626041	-3.308021
3	1.472421	16.631617
2	-17.036157	7.581549
3	0.809946	8.263724
3	-5.509442	-2.719734
0	10.598016	14.248577
4	-1.069938	-1.457426
3	-7.890114	4.953915
4	13.522817	-1.299525
4	3.604688	6.134272
4	4.811309	11.917235
5	10.627679	-4.801517
1	6.297321	1.231079
0	15.776384	13.081464
6	0.703855	-2.120743
6	-1.942488	-4.668036
4	20.749626	-2.629208
5	7.317162	5.810978
5	11.982406	6.122052
6	-2.899794	-5.326459
5	4.505807	1.874557
0	19.603989	9.769705
1	0.000245	-1.685909
0	21.083926	9.175461
6	5.053495	1.365954
5	7.318554	10.077726
0	22.299106	9.666485
5	14.503998	-3.507094
6	0.818350	-2.008212
6	2.347314	-5.623740
1	10.630567	-0.691262
4	11.477828	5.890431
2	-22.544385	6.502563
1	10.803983	-9.581643
6	5.555157	1.440873
1	4.142813	0.058397
1	7.561703	-8.971017
3	-1.762780	9.656368
1	10.763498	0.478053
0	17.595914	4.454664
5	9.483604	2.997516
6	-4.293167	-3.131508
0	9.093313	4.544999
0	21.150940	5.733552
4	9.769616	3.247146
1	0.674757	-2.316205
1	-3.864910	-1.251773
6	-3.176154	10.550608
6	4.526881	-0.513517
3	-9.252818	8.697635
3	-1.002874	6.218035
4	12.460179	1.889718
3	-6.460406	12.068954
6	-0.792397	-1.500642
5	12.011208	2.494918
0	16.532613	3.078474
5	4.391836	-2.168267
1	8.668628	-3.278581
1	2.945312	-5.936286
0	21.447680	5.471977
