4	1.938103	-5.538609	-11.488830	4.530603
1	-1.340312	15.980292	4.413296	5.602540
2	-9.555519	15.734293	-13.212431	9.158298
0	-5.456803	2.046179	-11.034621	1.151394
0	-0.576134	-0.650600	-12.953217	3.921761
1	1.173753	13.298188	2.953116	-2.746035
0	2.000550	4.095108	-12.490717	5.259478
5	-3.942056	-6.118600	-1.358239	-8.093194
0	-0.842856	-0.250875	-10.882453	12.968272
1	-2.016284	16.072157	5.349667	5.453963
1	0.552506	5.181329	5.178794	2.930898
5	-6.060475	0.128800	2.444712	-7.349749
5	-10.871528	-2.132409	-3.232072	-7.782651
6	-17.698235	-11.851451	2.547062	-6.621727
2	-12.416053	21.331373	-13.189496	9.630060
6	-11.770428	-5.721716	-1.618541	-17.608632
1	-5.129630	8.852920	7.211964	0.005328
6	-14.353311	-9.354914	5.225087	-15.453407
6	-13.990529	-9.742093	5.783269	-15.075270
4	-3.260383	1.139591	-12.794841	4.882294
5	-5.429660	-3.249417	-0.853378	-3.689288
4	-2.169429	-0.522717	-12.104641	-1.757837
4	1.494596	1.185311	-9.171424	0.619088
3	-17.441986	6.750743	-7.635442	12.444080
1	3.974675	11.485440	7.990553	-1.232849
5	-3.789422	1.261813	-8.413205	-6.080085
6	-12.853512	-9.229088	5.872477	-14.210809
5	-12.677599	-5.884496	3.479590	-10.601973
6	-16.697655	-10.356030	2.304191	-13.513541
1	-1.064880	7.925641	3.741651	0.093696
5	-5.783627	-1.482135	-1.078273	-12.254436
3	-21.277784	6.497732	-9.679220	15.228371
3	-11.147373	6.514965	-6.580701	17.687622
6	-12.634888	-13.255518	4.883006	-15.594105
2	-9.246756	8.848484	-13.438303	8.570524
3	-14.548743	-0.714398	-2.381583	13.478596
1	-0.263809	6.637084	3.101095	3.550807
5	-11.656265	-7.382075	-1.467906	-11.880188
4	-4.790695	1.156870	-13.729818	3.925895
3	-14.064945	1.946009	-9.091602	16.085348
2	-9.738111	22.012871	-14.379795	13.203242
1	4.360322	13.418864	0.223638	0.824450
3	-16.099317	6.957648	-6.993828	14.076457
3	-12.543194	8.546500	-10.672840	8.532895
5	-8.419475	2.018230	-2.156075	-6.421488
1	0.013038	11.013847	5.411001	5.259640
5	-5.593703	-1.106598	3.502206	-9.962114
5	-12.398973	-4.232204	-1.692635	-11.016647
4	-0.525901	-4.816398	-9.713035	2.735927
5	-10.521385	-4.965291	-0.345659	-12.238336
1	-6.503538	13.157962	0.453309	11.747568
2	-8.237116	19.154184	-10.253401	7.350869
6	-13.452637	-13.380339	3.033050	-15.098522
0	2.479729	5.652266	-13.459020	0.090264
5	-5.273507	1.266129	-7.162533	-14.898350
6	-10.823338	-14.014748	10.411754	-10.783411
1	-1.864904	12.845195	6.633145	5.529083
1	0.957992	11.369935	3.824866	6.015440
1	-3.426868	10.056091	9.148517	4.375870
5	-9.360220	-0.974590	2.937991	-13.516336
5	-6.061153	-3.937202	2.839308	-11.454867
1	0.199088	6.894805	4.021470	5.998262
1	3.110767	10.672779	5.213089	5.866985
6	-6.818345	-11.060724	4.489361	-17.504896
3	-10.804727	3.051105	-13.153043	12.318169
2	-14.273239	11.690456	-11.588191	10.170916
0	-2.290600	-1.043655	-18.198737	4.855775
5	-8.710846	-1.291289	6.802693	-12.635493
0	-8.902591	5.549865	-6.305745	3.398087
0	0.402728	5.687239	-12.137677	4.794329
2	-10.020829	16.849461	-14.297280	11.827218
2	-7.035888	14.939638	-17.222100	10.008549
5	-10.770491	-2.462208	-0.502284	-8.900888
4	-1.338962	-3.242169	-7.424794	4.797508
6	-10.828890	-8.195710	2.540575	-11.331983
5	-1.173737	-2.036743	-6.398512	-5.957456
2	-9.282906	13.504495	-12.079552	11.096952
4	2.601142	1.712725	-12.419733	6.194546
4	2.768335	-2.836495	-5.970150	0.596936
5	-13.227045	-4.311129	6.573745	-6.498886
6	-10.694692	-15.100875	4.421858	-14.158161
0	-2.583115	3.250065	-12.238767	4.765606
0	1.176228	1.970436	-2.169448	3.077062
6	-13.746755	-5.971774	3.162218	-10.096883
1	-1.760610	11.995829	-2.703530	-1.322822
1	-7.922695	9.884693	3.764824	2.012503
4	0.350230	-5.511355	-11.030843	13.008408
0	-3.214865	-0.484611	-7.615386	9.954136
6	-12.526442	-7.812504	3.440481	-14.802814
3	-6.739559	-2.161286	-7.205519	16.951075
5	-5.868907	-5.057683	0.361945	-8.747257
3	-13.701931	2.886894	-10.462481	17.240394
2	-12.575259	11.295089	-11.501319	11.983561
5	-9.405126	1.284847	-0.459222	-6.534789
2	-9.216520	18.520852	-12.618418	13.409035
0	0.004025	7.402587	-12.982006	-0.932251
1	-5.358215	6.026235	-0.808381	2.523726
4	-1.042712	-1.989993	-9.755888	-2.040723
4	-6.772633	-1.375959	-12.169935	7.044242
4	-2.949942	-4.314864	-12.221099	3.614223
6	-16.254725	-15.606516	4.882201	-14.201847
3	-15.054201	3.531389	-9.046229	21.520565
3	-8.826969	-1.716517	-7.139170	13.638994
5	-8.331150	2.215544	0.807749	-9.238958
0	-4.833398	3.310281	-7.419269	5.283952
0	-1.575666	5.969623	-12.034609	-0.288735
0	-3.944571	5.726824	-11.191326	4.906918
6	-12.095404	-14.330389	4.856052	-17.670061
1	-0.995529	14.499626	5.099303	6.504705
3	-12.941809	5.828621	-9.369555	13.674062
2	-8.889104	19.948845	-13.453932	11.730578
1	-2.685241	10.096305	5.437518	2.152767
1	2.156209	20.431480	7.132518	0.934927
4	-0.439616	-1.206330	-17.194382	2.630672
5	-11.507009	-6.636263	-3.125212	-15.088517
2	-11.859703	13.800351	-9.052080	11.598619
6	-10.236629	-9.388291	5.161124	-8.006016
0	-4.014802	6.437635	-8.631192	0.813654
5	-6.237734	-3.978335	-3.601874	-8.910319
2	-12.152488	15.549578	-10.969491	10.867882
1	-4.521811	15.122075	5.831686	-5.444142
4	2.118218	-3.208205	-7.869708	-2.072536
2	-10.415967	9.666057	-14.402163	8.757396
2	-13.647545	15.895471	-17.327560	8.342543
6	-16.368239	-14.255574	1.749097	-17.978503
2	-8.231182	13.769456	-13.129489	6.626351
4	-0.679813	-5.778258	-13.784660	2.494311
5	-15.368020	-2.122579	5.610978	-12.194988
2	-10.204085	17.356182	-7.038847	10.620601
2	-14.646080	14.829363	-14.750468	12.896929
0	0.840955	-0.484545	-12.097036	9.461915
4	-2.416889	-0.563494	-8.859260	6.487075
5	-7.410418	-6.368747	0.998837	-10.185334
1	-5.905604	15.902449	0.746692	5.489353
6	-14.382716	-12.082086	-0.793806	-18.931046
2	-8.843025	12.090802	-16.279404	12.855086
6	-12.560849	-11.333735	7.320261	-11.774374
1	-3.374777	5.478668	2.130199	3.858698
4	2.983447	-2.272423	-11.696189	5.198064
4	0.740465	1.372602	-9.506691	6.955823
5	-3.400298	-1.836434	0.937425	-8.330872
5	-12.804189	-3.750190	-2.329687	-11.940524
5	-7.327352	-2.837113	0.928539	-11.935789
5	-7.274296	-0.050258	-4.946070	-10.861466
1	-6.521460	12.040583	1.899960	0.532644
1	-0.668025	14.605902	-0.861986	5.876925
6	-12.696190	-12.768237	-0.717955	-13.668751
0	-6.617356	0.010269	-9.664528	1.550273
0	4.028923	-1.306163	-11.436942	3.949176
2	-14.585466	14.469936	-9.985946	12.269277
0	1.413456	3.482911	-13.829009	-2.036068
4	-2.963252	-0.041140	-10.098624	7.537821
2	-11.131019	16.120334	-5.306514	6.186509
1	-3.356477	6.405534	2.473539	1.762765
2	-6.417965	19.707471	-12.157358	13.884392
1	-0.302852	8.379401	3.476281	2.340713
3	-8.614478	0.900977	-7.786800	8.520691
0	-6.602758	7.473886	-10.519035	9.000943
5	-6.854230	-3.067937	0.826980	-7.398590
0	-0.530756	9.609646	-14.079114	-2.812804
2	-11.347052	15.956886	-13.782496	6.468780
6	-15.211754	-12.395927	-0.751098	-11.942820
2	-11.527169	18.280993	-14.456939	11.701166
3	-13.306551	6.216354	-6.861971	13.531598
4	-4.515224	4.231362	-12.015850	4.108406
6	-11.436734	-9.612961	2.182878	-12.136826
4	-1.724308	1.613360	-10.936148	7.673211
2	-12.081816	9.692773	-12.891551	14.356326
3	-9.518156	1.621869	-6.264165	16.724035
0	-8.008959	2.928528	-12.762627	-2.277771
3	-15.455494	-2.342129	-2.366363	8.240341
3	-13.011696	4.237665	-11.736946	13.959677
6	-9.424400	-11.993758	4.906404	-18.531893
0	-0.965607	9.770527	-6.884507	3.425255
5	-5.734090	-3.000428	-3.542300	-12.000846
4	0.610393	-0.292891	-10.017590	-0.747482
0	-7.533930	3.091077	-13.714346	-1.261780
0	-7.990131	2.397060	-10.176580	2.989076
0	1.664508	-2.669965	-10.030394	2.495165
6	-6.765803	-13.149242	6.475218	-17.539430
4	2.093089	-2.822624	-5.527139	10.108389
5	-2.398991	-1.718597	-3.160003	-13.339838
2	-10.347737	11.831425	-17.150999	8.545392
1	2.368372	10.327779	10.207681	-2.095763
3	-9.778209	1.716987	-5.258286	10.719942
3	-16.199408	1.795210	-9.038920	10.405403
4	-4.596368	-5.735616	-12.344214	4.304832
0	-3.143398	2.312475	-12.211152	0.384847
5	-6.212544	-1.251103	1.743358	-5.690770
0	-4.544614	5.014021	-7.729834	2.254121
3	-17.987902	0.315990	-14.006659	11.250260
6	-7.435217	-13.775943	2.593821	-12.852651
6	-13.780042	-9.441685	9.514773	-7.547021
1	1.326000	9.067534	-0.441863	2.015497
2	-9.123338	12.002411	-13.929349	13.206580
1	0.133614	15.002296	8.140487	5.549360
3	-10.405809	4.519877	-5.919542	13.299764
6	-11.298445	-14.882808	3.039173	-12.046044
6	-21.150359	-10.404364	3.007335	-16.875156
3	-14.021679	2.657485	-14.338137	12.610263
3	-5.999789	4.596696	-2.850060	13.243851
0	1.168161	5.640291	-10.446598	0.193945
4	-4.881338	-1.241663	-8.046488	1.970375
3	-13.241091	6.238993	-3.938388	15.375533
3	-16.149130	-0.245943	-4.190005	14.510758
1	-0.219521	12.704911	4.641353	5.785267
6	-15.825121	-10.309143	1.284256	-15.464357
1	-6.353916	9.584902	4.063650	6.748092
0	-0.830672	0.383988	-7.976753	2.946043
4	0.729234	-1.459243	-7.235244	3.268215
0	-1.953989	5.026199	-13.744798	3.276760
0	-4.643601	8.496652	-8.556403	1.339517
2	-12.479881	15.017129	-8.359669	11.664070
1	0.007948	10.973545	-1.288152	3.626749
2	-10.340663	16.631781	-12.989010	11.647713
2	-14.128353	10.049644	-10.157917	9.121290
3	-5.329289	1.812348	-6.061639	14.566979
4	-0.667048	-3.064714	-9.343395	0.635466
3	-12.962161	3.948759	-5.995128	12.782155
0	4.369482	3.663612	-10.365783	2.953069
2	-12.599468	13.276717	-14.665081	10.530205
1	-5.508602	8.751225	6.896493	2.444025
5	-7.227053	-1.196085	2.214479	-17.455346
3	-7.926617	5.488717	-13.520234	14.625677
0	-5.864648	0.542050	-10.938711	4.567545
2	-6.511609	16.424782	-15.890703	14.328241
1	-2.225703	13.548182	10.935661	0.746384
0	-3.672814	4.947570	-10.487494	-0.821334
0	7.021016	6.391009	-10.575752	1.369878
0	-1.809597	3.673479	-8.502803	0.299759
6	-13.286627	-16.510547	-3.138164	-15.421731
5	-3.272129	-5.737758	2.080674	-7.790471
1	-1.783250	7.518229	5.187813	5.490866
4	-1.285057	-5.264919	-10.577499	7.520308
1	-1.483520	5.763329	3.869945	2.726039
0	3.560180	1.885888	-14.355444	5.136578
5	-1.890740	-4.051220	3.058483	-11.225584
6	-14.194954	-13.712624	8.478651	-12.512143
0	-4.385299	0.815621	-12.458267	-1.591588
4	-2.261342	-9.204564	-12.377579	-0.572416
4	-4.821139	0.701108	-8.351855	1.485184
0	-2.219538	-0.163674	-7.427788	5.511989
5	-14.152214	-8.517523	0.719963	-7.796347
5	-8.506053	-1.380051	3.639402	-9.832338
4	1.132566	-7.750665	-9.407631	2.625817
1	-1.958069	11.922953	6.603872	4.336262
5	-8.457514	-4.451855	0.538529	-12.420625
1	4.153478	9.282887	-1.032063	2.322387
0	-4.817931	5.467750	-12.713904	2.616897
2	-7.220228	12.449409	-15.228733	10.419087
4	0.966567	-4.721722	-6.382929	2.325882
4	-3.368776	-2.811311	-7.735205	9.325289
2	-7.656905	14.025781	-8.945345	10.426008
6	-15.961321	-9.742052	5.362606	-11.294339
4	-1.129375	0.084462	-13.475947	-0.701442
3	-10.638767	1.493754	-2.584091	19.932008
2	-12.553031	6.653324	-16.519239	9.741596
0	-1.480946	0.589470	-5.483556	-1.170667
5	-8.894493	-3.890801	1.205110	-9.493592
3	-10.666291	4.816914	-6.118923	21.600241
0	-5.315006	2.893856	-12.951277	2.794097
4	-1.534825	1.570887	-13.498826	0.693622
2	-13.590003	13.243069	-13.451768	16.019827
3	-8.033367	-0.963489	-12.540329	13.339411
3	-11.479380	3.422355	-11.430195	15.682058
5	-10.329171	-2.790925	4.839628	-15.146119
1	0.848059	6.339149	5.634841	3.660938
1	0.583382	15.257480	3.127992	-0.854757
0	-5.312053	2.721141	-9.561701	3.055870
4	-3.148150	-2.614443	-8.754427	0.416758
5	-6.043675	-4.987878	4.419166	-4.302804
0	1.310350	3.482378	-13.128671	1.132044
3	-14.024958	4.602301	-10.845130	15.253522
3	-16.069308	8.665793	-8.739887	16.671743
3	-6.986820	7.286453	-10.222685	16.632993
6	-15.861589	-8.991246	6.763989	-8.056758
6	-14.325155	-8.400078	1.785405	-9.608693
3	-6.971800	0.485057	-6.116172	13.831497
0	-3.193259	-0.758963	-12.892318	5.025181
5	-5.093062	0.319236	-0.714516	-15.062370
3	-12.505976	4.810641	-13.994977	11.081521
3	-7.357179	3.227611	-10.649328	17.558090
3	-16.894868	-2.478549	-5.107364	15.678271
6	-17.376833	-12.253430	2.315860	-12.775346
6	-18.245078	-13.027077	-1.347717	-11.775561
3	-13.995752	3.893432	-4.424605	15.775129
2	-10.895587	11.362748	-16.279886	12.673422
6	-13.487722	-9.075571	5.217268	-10.922480
6	-11.313577	-13.186092	2.519779	-13.135268
1	-2.535406	9.212256	6.267178	-0.658841
4	-6.145370	-3.524181	-9.196217	2.726140
6	-10.870354	-12.814834	2.240524	-15.369523
0	0.130793	-0.576580	-8.399857	3.944339
5	-10.186999	-3.668248	1.692434	-12.857928
3	-12.671951	-0.025663	-6.034993	15.556206
1	0.612554	6.752167	3.527045	-1.929336
0	1.531301	-1.477595	-16.249149	4.382526
4	-3.340183	-1.001802	-5.823215	6.909210
4	1.978190	0.199412	-7.332894	7.487903
4	-9.444390	-6.268292	-10.909685	2.998948
3	-10.312962	5.106584	-3.238491	10.717419
3	-13.221837	9.009902	-14.341218	11.002703
2	-11.654807	11.813284	-13.489255	10.110648
5	-11.291644	-3.985092	4.646147	-6.444489
1	-1.830876	8.960070	7.856901	1.596750
1	-7.150597	12.194378	4.406008	8.469269
5	-10.213208	-4.669454	0.630613	-12.852400
5	-6.019949	-3.673711	-0.688222	-10.059314
4	3.640332	-2.993091	-12.929361	7.785654
0	-1.326219	-0.015249	-12.921503	3.786999
4	-5.184308	0.650978	-9.467248	3.014059
4	4.178415	1.028196	-10.068943	1.552839
3	-11.653525	4.750034	-7.369259	18.297372
6	-9.606059	-7.555720	1.045680	-12.406607
1	1.761341	12.399105	6.097209	1.448271
3	-9.667530	5.403897	-4.198786	14.364940
5	-6.220609	-2.902534	-0.372137	-12.904419
5	-10.616093	-1.515243	-4.385473	-10.073192
4	-0.770517	-0.247845	-11.265802	3.627662
2	-3.893557	14.371718	-16.872755	11.841002
3	-10.795131	2.602087	-10.166856	17.882055
0	-3.098131	4.771988	-7.169394	0.847414
5	-12.165334	-6.510814	-3.614429	-8.963172
6	-13.533940	-14.062937	-6.051129	-13.957530
6	-15.967998	-10.466590	3.778496	-11.635949
2	-12.406185	8.976917	-12.784553	3.028295
0	-2.820243	2.945865	-5.395906	4.679032
6	-10.648069	-9.184410	4.135697	-9.597688
5	-7.743610	-2.702695	-2.825286	-11.036517
1	-0.763828	14.753929	5.570247	5.273981
6	-9.351836	-7.785406	0.996140	-9.906571
1	-0.404166	11.933598	2.324850	-0.009611
3	-12.251175	4.859737	-10.917758	16.969107
6	-16.968990	-9.937516	3.299624	-15.571500
2	-13.511122	12.716069	-8.501484	12.062838
0	0.386520	7.359560	-9.700877	1.408780
3	-10.390511	0.346889	-1.827566	14.290191
6	-11.407286	-13.094288	1.680727	-16.507849
6	-15.610974	-5.950686	2.082343	-12.294215
1	-3.276813	12.161332	8.395185	3.172850
4	-3.210620	-5.587505	-9.498462	4.735450
2	-11.216851	13.392381	-15.803558	7.676923
6	-10.688206	-7.869728	8.301192	-12.727256
1	1.511378	13.509478	-4.828545	1.349729
1	-2.012254	9.236865	6.042145	2.815264
6	-15.441805	-10.746393	10.075008	-11.210129
3	-9.344889	1.124763	-8.023307	14.236782
5	-11.192713	-4.057377	-2.435270	-10.549111
1	-0.918898	9.698812	4.734737	1.155485
6	-13.293406	-11.527778	-1.004819	-13.199224
5	-6.053119	-5.188630	5.511987	-7.484602
6	-6.946826	-13.214958	2.168736	-9.160750
0	-4.527706	10.027407	-4.829047	5.873022
6	-9.902793	-9.620417	4.308409	-13.931642
4	-0.465810	-4.076173	-9.199686	6.441191
6	-6.641052	-15.497296	-2.098055	-13.309542
0	3.365589	2.807828	-12.703637	7.189539
5	-8.886525	-0.137184	4.013577	-17.652369
1	1.361389	14.573969	9.242664	4.405243
1	-1.276175	13.716806	1.677297	6.458234
3	-12.555148	-0.351740	-10.981175	16.462675
4	-0.326559	-1.026823	-11.687636	-1.130875
3	-4.790631	10.155528	-6.119700	20.008569
1	5.183368	14.242714	3.892772	3.919294
4	-1.733222	-1.292475	-1.805456	6.369444
6	-11.036695	-17.044126	3.794789	-12.089112
0	-7.807849	1.668854	-11.486424	3.009507
3	-10.969085	3.914680	-5.370690	12.499052
4	-4.091353	-3.846392	-15.873828	2.100820
0	-0.661809	0.724188	-11.959260	3.185962
5	-13.605620	-3.327798	-2.897744	-10.187207
5	-8.647212	-2.442690	1.331127	-10.335935
1	-0.794129	13.762357	4.871745	3.762092
0	-0.887375	5.485087	-12.932822	7.434857
4	-2.060753	-0.612211	-9.588306	8.945069
5	-5.052223	-1.043116	2.157964	-11.320083
6	-8.480750	-11.982561	-1.756017	-15.901055
0	-4.614920	3.071437	-6.236495	1.722685
1	-2.990161	7.450536	4.596802	2.997430
3	-13.365614	4.788952	-7.117048	11.024563
3	-12.445952	3.954666	-0.877801	12.362295
0	-0.013908	1.029544	-7.021217	10.434297
6	-12.255169	-12.217966	5.413428	-11.234320
5	-9.979611	-7.029232	-1.322928	-11.999137
4	-0.522838	-1.017766	-10.930058	-0.057206
3	-12.105378	5.792167	-9.852799	9.821507
3	-9.340931	4.762580	-4.759635	17.497444
2	-12.708418	15.386501	-13.881051	2.693528
1	4.198109	12.507106	1.569371	2.830054
3	-19.274921	2.685386	-7.267824	8.787211
4	1.337954	-3.887614	-11.763818	13.090849
1	-4.769544	7.944736	6.961040	-2.603492
3	-13.242354	8.503322	-4.672890	12.890542
6	-13.339186	-11.635181	4.441199	-21.793778
3	-9.609658	4.742016	-1.900626	8.104089
5	-11.454973	-7.197803	-2.352145	-9.768137
3	-9.841543	8.628916	-5.927294	11.579639
5	-9.530507	-3.940937	1.237930	-8.404920
2	-8.038933	17.781309	-16.750681	12.473755
2	-8.638071	8.712045	-19.233024	9.123533
4	-2.852950	-6.065336	-9.480019	1.910822
4	2.729137	-2.637144	-15.113949	9.345675
2	-15.005835	12.323357	-11.165446	7.252694
1	-2.821311	9.211209	3.795838	0.605790
3	-13.103766	4.719800	-9.564648	6.649285
4	-5.232125	-0.635004	-10.234827	0.487086
3	-8.097977	1.292231	-14.626034	12.081353
5	-2.075976	-4.505497	0.681833	-13.329318
3	-11.606764	7.847171	-7.426598	17.089074
1	-7.110786	9.869529	1.917221	4.345402
5	-5.169850	-5.355495	2.905128	-10.328430
0	-9.356891	5.283121	-10.594140	1.678096
4	1.083393	-4.590831	-11.949790	8.915126
0	-1.051804	1.671123	-10.732325	2.166102
2	-9.744950	13.771976	-14.413692	6.986187
1	1.033405	8.683760	6.064460	7.330415
5	-12.580771	-2.332237	1.736403	-9.995906
5	-9.355612	-4.483275	3.358097	-11.061323
5	-9.685969	-6.112658	-3.734681	-10.193885
0	-0.359685	3.554932	-9.083436	3.186032
6	-9.874770	-14.686127	-0.940520	-17.346114
3	-9.742644	5.119568	-3.303813	13.303201
1	-2.336287	8.427302	4.001013	0.407872
1	-2.370635	10.983692	0.984392	1.342051
4	-6.869442	1.471773	-7.283354	4.660964
5	-9.005185	-3.606090	0.851640	-5.671949
6	-13.847353	-8.668872	4.126827	-6.989004
6	-9.743321	-16.266358	5.193479	-10.277036
4	-4.283905	0.350952	-11.714169	8.997283
2	-5.603408	16.774635	-12.211426	7.730929
1	-2.512310	4.695877	2.794326	-0.284436
1	2.878054	9.417155	2.351457	4.345019
5	-5.083370	-5.209961	4.071936	-10.660812
5	-6.999608	1.805136	-1.731348	-4.846100
6	-9.923247	-15.940346	9.184590	-7.647377
2	-8.846188	18.659559	-10.729183	9.685937
4	0.366490	-7.745650	-5.601956	2.548950
5	-12.084502	-0.751881	1.815464	-9.244778
0	-6.607955	5.740631	-17.270522	0.603550
0	-1.325229	6.115184	-7.633289	-1.805642
1	0.677390	6.261148	9.718696	4.514610
6	-10.016105	-16.047560	3.037931	-13.793783
1	-3.354724	9.241453	5.307004	3.175913
5	-9.591276	2.705431	-1.509819	-7.362089
5	-7.849044	-0.901859	1.004211	-10.050612
4	0.044754	-3.317820	-10.336831	9.350766
0	-0.048538	1.078689	-12.829541	7.679619
6	-9.345333	-13.701280	2.298320	-11.068779
2	-18.642911	11.744892	-9.656695	11.307150
0	-1.380086	4.697870	-11.052597	6.634134
3	-11.460760	8.910773	-12.488042	11.460418
5	-7.901865	-8.539689	2.899306	-11.482311
3	-11.970406	-2.728524	-6.295598	15.043668
4	2.637570	-1.112203	-10.953624	4.291351
